Level	NameEN	NameKK	NameRU	Number
2	Кенащинский с.о.	Кенащинский с.о.	Кенащинский с.о.	593436000
2	Гусаковский с.о.	Гусаковский с.о.	Гусаковский с.о.	593239000
2	Елецкий с.о.	Елецкий с.о.	Елецкий с.о.	593240000
2	Константиновский с.о.	Константиновский с.о.	Константиновский с.о.	593242000
2	�?мантауский с.о.	�?мантауский с.о.	�?мантауский с.о.	593243000
2	Камсактинский с.о.	Камсактинский с.о.	Камсактинский с.о.	593244000
2	Казанский с.о.	Казанский с.о.	Казанский с.о.	593245000
2	Каратальский с.о.	Каратальский с.о.	Каратальский с.о.	593246000
2	Нижнебурлукский  с.о.	Нижнебурлукский  с.о.	Нижнебурлукский  с.о.	593247000
2	Аралагашский с.о.	Аралагашский с.о.	Аралагашский с.о.	595833000
2	Астраханский с.о.	Астраханский с.о.	Астраханский с.о.	595835000
2	Власовский с.о.	Власовский с.о.	Власовский с.о.	595837000
2	Григорьевский с.о.	Григорьевский с.о.	Григорьевский с.о.	595839000
2	�?вановский с.о.	�?вановский с.о.	�?вановский с.о.	595843000
2	Киялинский с.о.	Киялинский с.о.	Киялинский с.о.	595845000
2	Лесной с.о.	Лесной с.о.	Лесной с.о.	595847000
2	Полтавский с.о.	Полтавский с.о.	Полтавский с.о.	595849000
2	Кишикараойский с.о.	Кишикараойский с.о.	Кишикараойский с.о.	593437000
2	Кулыкольский с.о.	Кулыкольский с.о.	Кулыкольский с.о.	593438000
2	Ленинградский с.о.	Ленинградский с.о.	Ленинградский с.о.	593439000
2	Майский с.о.	Майский с.о.	Майский с.о.	593441000
2	Новосельский с.о.	Новосельский с.о.	Новосельский с.о.	593443000
2	Акжаркынский с.о.	Акжаркынский с.о.	Акжаркынский с.о.	593445000
2	Уялинский с.о.	Уялинский с.о.	Уялинский с.о.	593449000
2	Смирновский с.о.	Смирновский с.о.	Смирновский с.о.	595830000
2	Кокалажарский с.о.	Кокалажарский с.о.	Кокалажарский с.о.	596644000
2	Кырымбетский с.о.	Кырымбетский с.о.	Кырымбетский с.о.	596645000
2	Ломоносовский с.о.	Ломоносовский с.о.	Ломоносовский с.о.	596647000
2	Hежинский с.о.	Hежинский с.о.	Hежинский с.о.	596649000
2	Новосельский с.о.	Новосельский с.о.	Новосельский с.о.	596653000
2	Рузаевский с.о.	Рузаевский с.о.	Рузаевский с.о.	596657000
2	Салкынкольский с.о.	Салкынкольский с.о.	Салкынкольский с.о.	596658000
2	Тахтабродский с.о.	Тахтабродский с.о.	Тахтабродский с.о.	596659000
2	Токушинский с.о.	Токушинский с.о.	Токушинский с.о.	595857000
2	с.о.Шагалалы	с.о.Шагалалы	с.о.Шагалалы	595858000
2	Черкасский с.о.	Черкасский с.о.	Черкасский с.о.	595859000
2	Новоишимский с.о.	Новоишимский с.о.	Новоишимский с.о.	596630000
2	Андреевский с.о.	Андреевский с.о.	Андреевский с.о.	596633000
2	Бирликский с.о.	Бирликский с.о.	Бирликский с.о.	596635000
2	Возвышенский с.о.	Возвышенский с.о.	Возвышенский с.о.	596637000
2	Дружбинский с.о.	Дружбинский с.о.	Дружбинский с.о.	596643000
2	Булакский с.о.	Булакский с.о.	Булакский с.о.	594239000
2	Волошинский с.о.	Волошинский с.о.	Волошинский с.о.	594241000
2	Заградовский с.о.	Заградовский с.о.	Заградовский с.о.	594243000
2	Заречный с.о.	Заречный с.о.	Заречный с.о.	594245000
2	�?льинский с.о.	�?льинский с.о.	�?льинский с.о.	594247000
2	Корнеевский с.о.	Корнеевский с.о.	Корнеевский с.о.	594249000
2	Николаевский с.о.	Николаевский с.о.	Николаевский с.о.	594251000
2	Петровский с.о.	Петровский с.о.	Петровский с.о.	594253000
2	Червонный с.о.	Червонный с.о.	Червонный с.о.	596663000
2	Чистопольский с.о.	Чистопольский с.о.	Чистопольский с.о.	596665000
2	Шоптыкольский с.о.	Шоптыкольский с.о.	Шоптыкольский с.о.	596667000
2	Шукыркольский с.о.	Шукыркольский с.о.	Шукыркольский с.о.	596669000
2	Явленский с.о.	Явленский с.о.	Явленский с.о.	594230000
2	Алматинский с.о.	Алматинский с.о.	Алматинский с.о.	594233000
2	Амангельдинский с.о.	Амангельдинский с.о.	Амангельдинский с.о.	594235000
2	Бескудукский с.о.	Бескудукский с.о.	Бескудукский с.о.	594237000
2	Кладбинский с.о.	Кладбинский с.о.	Кладбинский с.о.	594643000
2	Казанский с.о.	Казанский с.о.	Казанский с.о.	594645000
2	Кайранкольский с.о.	Кайранкольский с.о.	Кайранкольский с.о.	594647000
2	Майбалыкский с.о.	Майбалыкский с.о.	Майбалыкский с.о.	594649000
2	Мирный с.о.	Мирный с.о.	Мирный с.о.	594651000
2	Озерный с.о.	Озерный с.о.	Озерный с.о.	594655000
2	Первомайский с.о.	Первомайский с.о.	Первомайский с.о.	594657000
2	Пресноредутский с.о.	Пресноредутский с.о.	Пресноредутский с.о.	594661000
2	Покровский с.о.	Покровский с.о.	Покровский с.о.	594255000
2	Спасовский с.о.	Спасовский с.о.	Спасовский с.о.	594256000
2	Тарангульский с.о.	Тарангульский с.о.	Тарангульский с.о.	594257000
2	Ясновский с.о.	Ясновский с.о.	Ясновский с.о.	594261000
2	Пресновский с.о.	Пресновский с.о.	Пресновский с.о.	594630000
2	Архангельский с.о.	Архангельский с.о.	Архангельский с.о.	594633000
2	Благовещенский с.о.	Благовещенский с.о.	Благовещенский с.о.	594637000
2	Жамбылский с.о.	Жамбылский с.о.	Жамбылский с.о.	594639000
2	Куйбышевский с.о.	Куйбышевский с.о.	Куйбышевский с.о.	595049000
2	Кызылжарский с.о.	Кызылжарский с.о.	Кызылжарский с.о.	595050000
2	Лесной с.о.	Лесной с.о.	Лесной с.о.	595051000
2	Hалобинский с.о.	Hалобинский с.о.	Hалобинский с.о.	595053000
2	Новоникольский с.о.	Новоникольский с.о.	Новоникольский с.о.	595055000
2	Петерфельдский с.о.	Петерфельдский с.о.	Петерфельдский с.о.	595057000
2	Прибрежный с.о.	Прибрежный с.о.	Прибрежный с.о.	595059000
2	Рассветский с.о.	Рассветский с.о.	Рассветский с.о.	595063000
2	Троицкий с.о.	Троицкий с.о.	Троицкий с.о.	594663000
2	Бескольский с.о.	Бескольский с.о.	Бескольский с.о.	595030000
2	Архангельский с.о.	Архангельский с.о.	Архангельский с.о.	595033000
2	Асановский с.о.	Асановский с.о.	Асановский с.о.	595035000
2	Березовский с.о.	Березовский с.о.	Березовский с.о.	595037000
2	Бугровский с.о.	Бугровский с.о.	Бугровский с.о.	595041000
2	Вагулинский с.о.	Вагулинский с.о.	Вагулинский с.о.	595043000
2	Виноградовский с.о.	Виноградовский с.о.	Виноградовский с.о.	595045000
2	Возвышенский с.о.	Возвышенский с.о.	Возвышенский с.о.	593639000
2	Золотонивский с.о.	Золотонивский с.о.	Золотонивский с.о.	593645000
2	Конюховский с.о.	Конюховский с.о.	Конюховский с.о.	593647000
2	Карагандинский с.о.	Карагандинский с.о.	Карагандинский с.о.	593649000
2	Каракогинский с.о.	Каракогинский с.о.	Каракогинский с.о.	593651000
2	Лебяжинский с.о.	Лебяжинский с.о.	Лебяжинский с.о.	593653000
2	Молодежный с.о.	Молодежный с.о.	Молодежный с.о.	593657000
2	Молодогвардейский с.о.	Молодогвардейский с.о.	Молодогвардейский с.о.	593659000
2	Рощинский с.о.	Рощинский с.о.	Рощинский с.о.	595064000
2	Светлопольский с.о.	Светлопольский с.о.	Светлопольский с.о.	595065000
2	Соколовский с.о.	Соколовский с.о.	Соколовский с.о.	595067000
2	Якорский с.о.	Якорский с.о.	Якорский с.о.	595069000
3	Булаевская г.а.	Булаевская г.а.	Булаевская г.а.	593620000
2	Авангардский с.о.	Авангардский с.о.	Авангардский с.о.	593633000
2	Александровский с.о.	Александровский с.о.	Александровский с.о.	593635000
2	Бастомарский с.о.	Бастомарский с.о.	Бастомарский с.о.	593637000
2	Фурмановский с.о.	Фурмановский с.о.	Фурмановский с.о.	593683000
2	Чистовский с.о.	Чистовский с.о.	Чистовский с.о.	593685000
3	Мамлютская г.а.	Мамлютская г.а.	Мамлютская г.а.	595220000
2	Андреевский с.о.	Андреевский с.о.	Андреевский с.о.	595231000
2	Беловский с.о.	Беловский с.о.	Беловский с.о.	595233000
2	Воскресеновский с.о.	Воскресеновский с.о.	Воскресеновский с.о.	595235000
2	Дубровинский с.о.	Дубровинский с.о.	Дубровинский с.о.	595237000
2	Краснозаменный с.о.	Краснозаменный с.о.	Краснозаменный с.о.	595239000
2	Надеждинский с.о.	Надеждинский с.о.	Надеждинский с.о.	593663000
2	Октябрьский с.о.	Октябрьский с.о.	Октябрьский с.о.	593665000
2	Писаревский с.о.	Писаревский с.о.	Писаревский с.о.	593667000
2	Полудинский с.о.	Полудинский с.о.	Полудинский с.о.	593669000
2	Советский с.о.	Советский с.о.	Советский с.о.	593673000
2	Таманский с.о.	Таманский с.о.	Таманский с.о.	593675000
2	Успенский с.о.	Успенский с.о.	Успенский с.о.	593677000
2	Узынкольский с.о.	Узынкольский с.о.	Узынкольский с.о.	593679000
2	Абайский с.о.	Абайский с.о.	Абайский с.о.	596033000
2	Алаботинский с.о.	Алаботинский с.о.	Алаботинский с.о.	596035000
2	Амандыкский с.о.	Амандыкский с.о.	Амандыкский с.о.	596036000
2	Большеизюмовский с.о.	Большеизюмовский с.о.	Большеизюмовский с.о.	596037000
2	Донецкий с.о.	Донецкий с.о.	Донецкий с.о.	596039000
2	Драгомировский с.о.	Драгомировский с.о.	Драгомировский с.о.	596041000
2	Зеленогайский с.о.	Зеленогайский с.о.	Зеленогайский с.о.	596053000
2	Келлеровский с.о.	Келлеровский с.о.	Келлеровский с.о.	596055000
2	Кызыласкерский с.о.	Кызыласкерский с.о.	Кызыласкерский с.о.	595241000
2	Леденевский с.о.	Леденевский с.о.	Леденевский с.о.	595243000
2	Ленинский с.о.	Ленинский с.о.	Ленинский с.о.	595245000
2	Hовомихайловский с.о.	Hовомихайловский с.о.	Hовомихайловский с.о.	595247000
2	Пригородный с.о.	Пригородный с.о.	Пригородный с.о.	595249000
2	Становский с.о.	Становский с.о.	Становский с.о.	595251000
3	Тайыншинская г.а.	Тайыншинская г.а.	Тайыншинская г.а.	596020000
2	Чкаловский с.о.	Чкаловский с.о.	Чкаловский с.о.	596073000
2	Яснополянский с.о.	Яснополянский с.о.	Яснополянский с.о.	596075000
2	Тимирязевский с.о.	Тимирязевский с.о.	Тимирязевский с.о.	596230000
2	Аксуатский с.о.	Аксуатский с.о.	Аксуатский с.о.	596233000
2	Белоградовский с.о.	Белоградовский с.о.	Белоградовский с.о.	596234000
2	Дзержинский с.о.	Дзержинский с.о.	Дзержинский с.о.	596235000
2	Дмитриевский с.о.	Дмитриевский с.о.	Дмитриевский с.о.	596237000
2	Докучаевский с.о.	Докучаевский с.о.	Докучаевский с.о.	596239000
2	Краснополянский с.о.	Краснополянский с.о.	Краснополянский с.о.	596056000
2	Кировский с.о.	Кировский с.о.	Кировский с.о.	596059000
2	Летовочный с.о.	Летовочный с.о.	Летовочный с.о.	596063000
2	Мироновский с.о.	Мироновский с.о.	Мироновский с.о.	596064000
2	Рощинский с.о.	Рощинский с.о.	Рощинский с.о.	596066000
2	Тендыкский с.о.	Тендыкский с.о.	Тендыкский с.о.	596067000
2	Тихоокеанский с.о.	Тихоокеанский с.о.	Тихоокеанский с.о.	596068000
2	Чермошнянский с.о.	Чермошнянский с.о.	Чермошнянский с.о.	596069000
2	Хмельницкий с.о.	Хмельницкий с.о.	Хмельницкий с.о.	596259000
2	Целинный с.о.	Целинный с.о.	Целинный с.о.	596263000
2	Кишкенекольский с.о.	Кишкенекольский с.о.	Кишкенекольский с.о.	596430000
2	Актуесайский с.о.	Актуесайский с.о.	Актуесайский с.о.	596433000
2	Амангельдинский с.о.	Амангельдинский с.о.	Амангельдинский с.о.	596434000
2	Бидайыкский с.о.	Бидайыкский с.о.	Бидайыкский с.о.	596435000
2	Коктерекский с.о.	Коктерекский с.о.	Коктерекский с.о.	596437000
2	Кайратский с.о.	Кайратский с.о.	Кайратский с.о.	596441000
2	Есильский с.о.	Есильский с.о.	Есильский с.о.	596243000
2	�?нтернациональный с.о.	�?нтернациональный с.о.	�?нтернациональный с.о.	596244000
2	Комсомольский с.о.	Комсомольский с.о.	Комсомольский с.о.	596245000
2	Ленинский с.о.	Ленинский с.о.	Ленинский с.о.	596247000
2	Мичуринский с.о.	Мичуринский с.о.	Мичуринский с.о.	596249000
2	Москворецкий с.о.	Москворецкий с.о.	Москворецкий с.о.	596251000
2	Акжанский с.о.	Акжанский с.о.	Акжанский с.о.	596253000
2	Куртайский с.о.	Куртайский с.о.	Куртайский с.о.	596255000
2	Городецкий с.о.	Городецкий с.о.	Городецкий с.о.	595637000
2	Жанажолский с.о.	Жанажолский с.о.	Жанажолский с.о.	595638000
2	Кривощековский с.о.	Кривощековский с.о.	Кривощековский с.о.	595639000
2	Новопокровский с.о.	Новопокровский с.о.	Новопокровский с.о.	595643000
2	Приишимский с.о.	Приишимский с.о.	Приишимский с.о.	595647000
2	Семипольский с.о.	Семипольский с.о.	Семипольский с.о.	595649000
2	Сухорабовский с.о.	Сухорабовский с.о.	Сухорабовский с.о.	595653000
2	Юбилейный с.о.	Юбилейный с.о.	Юбилейный с.о.	595655000
2	Карасуский с.о.	Карасуский с.о.	Карасуский с.о.	596443000
2	Каратерекский с.о.	Каратерекский с.о.	Каратерекский с.о.	596445000
2	Кулыкольский с.о.	Кулыкольский с.о.	Кулыкольский с.о.	596446000
2	Тельжанский с.о.	Тельжанский с.о.	Тельжанский с.о.	596447000
2	Акбулакский с.о.	Акбулакский с.о.	Акбулакский с.о.	596449000
3	Сергеевская г.а.	Сергеевская г.а.	Сергеевская г.а.	595620000
2	Афанасьевский с.о.	Афанасьевский с.о.	Афанасьевский с.о.	595633000
2	Аютасский с.о.	Аютасский с.о.	Аютасский с.о.	595635000
2	с.о.Кожатогай	с.о.Кожатогай	с.о.Кожатогай	511647000
7	Земли ООПТ	Земли ООПТ	Земли ООПТ	514000000
2	Казыгуртский с.о.	Казыгуртский с.о.	Казыгуртский с.о.	514030000
2	Алтынтобинский с.о.	Алтынтобинский с.о.	Алтынтобинский с.о.	514033000
2	Жанабазарский с.о.	Жанабазарский с.о.	Жанабазарский с.о.	514035000
2	Жигергенский с.о.	Жигергенский с.о.	Жигергенский с.о.	514036000
2	с.о. Сабыра Рахимова	с.о. Сабыра Рахимова	с.о. Сабыра Рахимова	514037000
6	Земли запаса	Земли запаса	Земли запаса	511600000
1	г.Арысь	г.Арысь	г.Арысь	511610000
2	Акдалинский с.о.	Акдалинский с.о.	Акдалинский с.о.	511633000
2	Баиркумский с.о.	Баиркумский с.о.	Баиркумский с.о.	511635000
2	Дармениский с.о.	Дармениский с.о.	Дармениский с.о.	511637000
2	Жиделинский с.о.	Жиделинский с.о.	Жиделинский с.о.	511639000
2	Монтайтасский с.о.	Монтайтасский с.о.	Монтайтасский с.о.	511645000
1	г.Кентау	г.Кентау	г.Кентау	512010000
2	Ачисайский с.о.	Ачисайский с.о.	Ачисайский с.о.	512033000
2	Баялдырский с.о.	Баялдырский с.о.	Баялдырский с.о.	512035000
2	Кантагинский с.о.	Кантагинский с.о.	Кантагинский с.о.	512037000
2	Карнакский с.о.	Карнакский с.о.	Карнакский с.о.	512039000
2	Абайский с.о.	Абайский с.о.	Абайский с.о.	514433000
2	Достыкский с.о.	Достыкский с.о.	Достыкский с.о.	514435000
2	Бирликский с.о.	Бирликский с.о.	Бирликский с.о.	514438000
2	Какпакский с.о.	Какпакский с.о.	Какпакский с.о.	514043000
2	Карабауский с.о.	Карабауский с.о.	Карабауский с.о.	514045000
2	Кызылкиянский с.о.	Кызылкиянский с.о.	Кызылкиянский с.о.	514047000
2	с.о.Каракозы Абдалиева	с.о.Каракозы Абдалиева	с.о.Каракозы Абдалиева	514049000
2	Турбатский с.о.	Турбатский с.о.	Турбатский с.о.	514053000
2	Шанакский с.о.	Шанакский с.о.	Шанакский с.о.	514055000
2	Шарапхананский с.о.	Шарапхананский с.о.	Шарапхананский с.о.	514057000
2	Шарбулакский с.о.	Шарбулакский с.о.	Шарбулакский с.о.	514063000
2	�?льичевская п.а.	�?льичевская п.а.	�?льичевская п.а.	514459000
2	�?ржарский с.о.	�?ржарский с.о.	�?ржарский с.о.	514463000
2	Атамекенский с.о.	Атамекенский с.о.	Атамекенский с.о.	514465000
2	Каракайский с.о.	Каракайский с.о.	Каракайский с.о.	514467000
2	Кызылкумский с.о.	Кызылкумский с.о.	Кызылкумский с.о.	514471000
2	с.о. Жолдабая Нурлыбаева	с.о. Жолдабая Нурлыбаева	с.о. Жолдабая Нурлыбаева	514473000
2	Мактааральский с.о.	Мактааральский с.о.	Мактааральский с.о.	514477000
2	Макталинский с.о.	Макталинский с.о.	Макталинский с.о.	514479000
2	с.о.Жолдасбая Ералиева	с.о.Жолдасбая Ералиева	с.о.Жолдасбая Ералиева	514439000
2	Асыкатинская п.а.	Асыкатинская п.а.	Асыкатинская п.а.	514443000
2	Енбекшинский с.о.	Енбекшинский с.о.	Енбекшинский с.о.	514445000
2	Жамбылский с.о.	Жамбылский с.о.	Жамбылский с.о.	514447000
2	с.о.Шаблана Дильдабекова	с.о.Шаблана Дильдабекова	с.о.Шаблана Дильдабекова	514449000
2	Жанааульский с.о.	Жанааульский с.о.	Жанааульский с.о.	514453000
2	Жанажолский с.о.	Жанажолский с.о.	Жанажолский с.о.	514455000
2	Жылысуский с.о.	Жылысуский с.о.	Жылысуский с.о.	514457000
2	Буржарский с.о.	Буржарский с.о.	Буржарский с.о.	514637000
2	Женисский с.о.	Женисский с.о.	Женисский с.о.	514639000
2	Карааспанский с.о.	Карааспанский с.о.	Карааспанский с.о.	514643000
2	Каракумский с.о.	Каракумский с.о.	Каракумский с.о.	514645000
2	Торткольский с.о.	Торткольский с.о.	Торткольский с.о.	514653000
2	Шубарский с.о.	Шубарский с.о.	Шубарский с.о.	514655000
2	с.о.Шубарсу	с.о.Шубарсу	с.о.Шубарсу	514657000
7	Земли ООПТ	Земли ООПТ	Земли ООПТ	514800000
2	Мырзакентская п.а.	Мырзакентская п.а.	Мырзакентская п.а.	514481000
2	с.о. Аязхана Калыбекова	с.о. Аязхана Калыбекова	с.о. Аязхана Калыбекова	514483000
2	Ынтымакский с.о.	Ынтымакский с.о.	Ынтымакский с.о.	514487000
2	с.о. Казыбек би	с.о. Казыбек би	с.о. Казыбек би	514489000
12	Земли использующиеся други	Земли использующиеся други	Земли использующиеся други	514600000
2	Кажымуканский с.о.	Кажымуканский с.о.	Кажымуканский с.о.	514630000
2	Бадамский с.о.	Бадамский с.о.	Бадамский с.о.	514633000
2	Бугунский с.о.	Бугунский с.о.	Бугунский с.о.	514635000
2	Маякумский с.о.	Маякумский с.о.	Маякумский с.о.	514845000
2	Отрарский с.о.	Отрарский с.о.	Отрарский с.о.	514847000
2	Талаптинский с.о.	Талаптинский с.о.	Талаптинский с.о.	514849000
2	Тимурский с.о.	Тимурский с.о.	Тимурский с.о.	514853000
2	Шиликский с.о.	Шиликский с.о.	Шиликский с.о.	514857000
7	Земли ООПТ	Земли ООПТ	Земли ООПТ	513600000
2	Шаульдерский с.о.	Шаульдерский с.о.	Шаульдерский с.о.	514830000
2	Аккумский с.о.	Аккумский с.о.	Аккумский с.о.	514833000
2	Актюбинский с.о.	Актюбинский с.о.	Актюбинский с.о.	514834000
2	Балтакольский с.о.	Балтакольский с.о.	Балтакольский с.о.	514835000
2	Каргалинский с.о.	Каргалинский с.о.	Каргалинский с.о.	514836000
2	Коксарайский с.о.	Коксарайский с.о.	Коксарайский с.о.	514837000
2	Караконырский с.о.	Караконырский с.о.	Караконырский с.о.	514839000
2	Когамский с.о.	Когамский с.о.	Когамский с.о.	514841000
2	Жамбылский с.о.	Жамбылский с.о.	Жамбылский с.о.	513653000
2	Коктерекский с.о.	Коктерекский с.о.	Коктерекский с.о.	513655000
2	Мынбулакский с.о.	Мынбулакский с.о.	Мынбулакский с.о.	513659000
12	Земли использующиеся други	Земли использующиеся други	Земли использующиеся други	515200000
2	Аксукентский с.о.	Аксукентский с.о.	Аксукентский с.о.	515230000
2	Акбулакский с.о.	Акбулакский с.о.	Акбулакский с.о.	515233000
2	Арысский с.о.	Арысский с.о.	Арысский с.о.	515237000
2	Жибекжолинский с.о.	Жибекжолинский с.о.	Жибекжолинский с.о.	515247000
2	Косакжарский с.о.	Косакжарский с.о.	Косакжарский с.о.	513630000
2	Агибетский с.о.	Агибетский с.о.	Агибетский с.о.	513633000
2	Акбастауский с.о.	Акбастауский с.о.	Акбастауский с.о.	513635000
2	Алгабасский с.о.	Алгабасский с.о.	Алгабасский с.о.	513637000
2	Алмалинский с.о.	Алмалинский с.о.	Алмалинский с.о.	513639000
2	Боралдайский с.о.	Боралдайский с.о.	Боралдайский с.о.	513645000
2	Борлысайский с.о.	Борлысайский с.о.	Борлысайский с.о.	513647000
2	Бугунский с.о.	Бугунский с.о.	Бугунский с.о.	513649000
2	Акжарский с.о.	Акжарский с.о.	Акжарский с.о.	515435000
2	Актобинский с.о.	Актобинский с.о.	Актобинский с.о.	515437000
2	Алимтауский с.о.	Алимтауский с.о.	Алимтауский с.о.	515439000
2	Бозайский с.о.	Бозайский с.о.	Бозайский с.о.	515441000
2	Бирлесуский с.о.	Бирлесуский с.о.	Бирлесуский с.о.	515443000
2	Бирликский с.о.	Бирликский с.о.	Бирликский с.о.	515445000
2	Биртилекский с.о.	Биртилекский с.о.	Биртилекский с.о.	515447000
2	Дарбазинский с.о.	Дарбазинский с.о.	Дарбазинский с.о.	515449000
2	Кайнарбулакский с.о.	Кайнарбулакский с.о.	Кайнарбулакский с.о.	515249000
2	Карабулакский с.о.	Карабулакский с.о.	Карабулакский с.о.	515253000
2	Карамуртский с.о.	Карамуртский с.о.	Карамуртский с.о.	515255000
2	Карасуский с.о.	Карасуский с.о.	Карасуский с.о.	515257000
2	Кутарысский с.о.	Кутарысский с.о.	Кутарысский с.о.	515263000
2	Колкентский с.о.	Колкентский с.о.	Колкентский с.о.	515265000
2	Манкентский с.о.	Манкентский с.о.	Манкентский с.о.	515267000
2	Абайский с.о.	Абайский с.о.	Абайский с.о.	515433000
2	Коктерекский с.о.	Коктерекский с.о.	Коктерекский с.о.	515467000
2	Капланбекский с.о.	Капланбекский с.о.	Капланбекский с.о.	515469000
2	Кошкаратинский с.о.	Кошкаратинский с.о.	Кошкаратинский с.о.	515471000
2	Кзылжарский с.о.	Кзылжарский с.о.	Кзылжарский с.о.	515473000
2	Алпамыс батыра с.о.	Алпамыс батыра с.о.	Алпамыс батыра с.о.	515475000
2	Ошактинский с.о.	Ошактинский с.о.	Ошактинский с.о.	515477000
2	Тегисшильский с.о.	Тегисшильский с.о.	Тегисшильский с.о.	515479000
2	Ушкынский с.о.	Ушкынский с.о.	Ушкынский с.о.	515483000
2	Дербисекский с.о.	Дербисекский с.о.	Дербисекский с.о.	515451000
2	Жамбылский с.о.	Жамбылский с.о.	Жамбылский с.о.	515453000
2	Жартытобинский с.о.	Жартытобинский с.о.	Жартытобинский с.о.	515455000
2	Жемистинский с.о.	Жемистинский с.о.	Жемистинский с.о.	515457000
2	Жузумдикский с.о.	Жузумдикский с.о.	Жузумдикский с.о.	515459000
2	Жибекжолинский с.о.	Жибекжолинский с.о.	Жибекжолинский с.о.	515461000
2	Жылгинский с.о.	Жылгинский с.о.	Жылгинский с.о.	515463000
2	Куркелесский с.о.	Куркелесский с.о.	Куркелесский с.о.	515465000
2	Сызганский с.о.	Сызганский с.о.	Сызганский с.о.	515649000
2	Тастинский с.о.	Тастинский с.о.	Тастинский с.о.	515653000
2	Таукентский с.о.	Таукентский с.о.	Таукентский с.о.	515655000
2	Шуский с.о.	Шуский с.о.	Шуский с.о.	515663000
7	Земли ООПТ	Земли ООПТ	Земли ООПТ	515800000
2	Аккумский с.о.	Аккумский с.о.	Аккумский с.о.	515835000
2	Чулаккурганский с.о.	Чулаккурганский с.о.	Чулаккурганский с.о.	515630000
2	Жартытобинский с.о.	Жартытобинский с.о.	Жартытобинский с.о.	515633000
2	Жуантобинский с.о.	Жуантобинский с.о.	Жуантобинский с.о.	515635000
2	Каракурский с.о.	Каракурский с.о.	Каракурский с.о.	515637000
2	Каратауский с.о.	Каратауский с.о.	Каратауский с.о.	515639000
2	Кумкентский с.о.	Кумкентский с.о.	Кумкентский с.о.	515643000
2	Кыземшекский с.о.	Кыземшекский с.о.	Кыземшекский с.о.	515645000
2	Сузакский с.о.	Сузакский с.о.	Сузакский с.о.	515647000
2	Каскасуйский с.о.	Каскасуйский с.о.	Каскасуйский с.о.	515855000
2	Когалинский с.о.	Когалинский с.о.	Когалинский с.о.	515857000
2	Тасарыкский с.о.	Тасарыкский с.о.	Тасарыкский с.о.	515859000
7	Земли ООПТ	Земли ООПТ	Земли ООПТ	512600000
1	г.Туркестан	г.Туркестан	г.Туркестан	512610000
2	Бабайкурганский с.о.	Бабайкурганский с.о.	Бабайкурганский с.о.	512633000
2	Алатауский с.о.	Алатауский с.о.	Алатауский с.о.	515837000
2	с.о.Биринши Мамыр	с.о.Биринши Мамыр	с.о.Биринши Мамыр	515839000
2	Зертасский с.о.	Зертасский с.о.	Зертасский с.о.	515843000
2	Жогаргы Аксусский с.о.	Жогаргы Аксусский с.о.	Жогаргы Аксусский с.о.	515845000
2	Кемекалганский с.о.	Кемекалганский с.о.	Кемекалганский с.о.	515846000
2	Коксаекский с.о.	Коксаекский с.о.	Коксаекский с.о.	515847000
2	Киелитасский с.о.	Киелитасский с.о.	Киелитасский с.о.	515848000
2	Каратобинский с.о.	Каратобинский с.о.	Каратобинский с.о.	515853000
2	Ушкаикский с.о.	Ушкаикский с.о.	Ушкаикский с.о.	512653000
2	Чагинский с.о.	Чагинский с.о.	Чагинский с.о.	512655000
2	Чернакский с.о.	Чернакский с.о.	Чернакский с.о.	512657000
7	Земли ООПТ	Земли ООПТ	Земли ООПТ	516000000
2	Майлыкентский с.о.	Майлыкентский с.о.	Майлыкентский с.о.	516030000
2	Акбийкский с.о.	Акбийкский с.о.	Акбийкский с.о.	516033000
2	с.о.Жибек жолы	с.о.Жибек жолы	с.о.Жибек жолы	512634000
2	Староиканский с.о.	Староиканский с.о.	Староиканский с.о.	512635000
2	Hовоиканский с.о.	Hовоиканский с.о.	Hовоиканский с.о.	512637000
2	Жуйнекский с.о.	Жуйнекский с.о.	Жуйнекский с.о.	512639000
2	�?асы с.о.	�?асы с.о.	�?асы с.о.	512643000
2	Карашикский с.о.	Карашикский с.о.	Карашикский с.о.	512645000
2	Сауранский с.о.	Сауранский с.о.	Сауранский с.о.	512647000
2	Урангайский с.о.	Урангайский с.о.	Урангайский с.о.	512649000
2	Рыскуловский с.о.	Рыскуловский с.о.	Рыскуловский с.о.	516057000
2	Састобенский с.о.	Састобенский с.о.	Састобенский с.о.	516059000
2	Тастумсыкский с.о.	Тастумсыкский с.о.	Тастумсыкский с.о.	516061000
2	Тюлькубасский с.о.	Тюлькубасский с.о.	Тюлькубасский с.о.	516063000
2	Чакпакский с.о.	Чакпакский с.о.	Чакпакский с.о.	516065000
6	Земли запаса	Земли запаса	Земли запаса	516400000
2	Акшенгельдинский с.о.	Акшенгельдинский с.о.	Акшенгельдинский с.о.	516433000
2	Арысский с.о.	Арысский с.о.	Арысский с.о.	516037000
2	Балыктинский с.о.	Балыктинский с.о.	Балыктинский с.о.	516039000
2	Джабаглинский с.о.	Джабаглинский с.о.	Джабаглинский с.о.	516043000
2	Жаскешуский с.о.	Жаскешуский с.о.	Жаскешуский с.о.	516045000
2	Кельтемашатский с.о.	Кельтемашатский с.о.	Кельтемашатский с.о.	516047000
